Variable,Type,NumUniqueValues,Code,Description,Variable_Type,Positive Above 0,Negative Above 0,Positive Mean,Negative Mean
c99308_claim_cnt,numerical,41,99308,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",NA,47,1066,0.04282034771410174,0.06902046416926096
c99308_flag,numerical,2,99308,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",NA,47,1066,0.015132002575660013,0.015728049338271096
c99308_index_max_dd,numerical,482,99308,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,47,1008,280.468085106383,211.9812382739212
c99308_index_min_dd,numerical,551,99308,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,47,1043,341.72340425531917,294.3855534709193
c99308_max_min_dd,numerical,266,99308,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,26,686,61.255319148936174,82.40431519699813
c99309_claim_cnt,numerical,40,99309,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED INTERVAL HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT HAS DEVELOPED A SIGNIFICANT COMPLICATION OR A SIGNIFICANT NEW PROBLEM. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",NA,34,1093,0.031551835157759174,0.06410729303451024
c99309_flag,numerical,2,99309,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED INTERVAL HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT HAS DEVELOPED A SIGNIFICANT COMPLICATION OR A SIGNIFICANT NEW PROBLEM. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",NA,34,1093,0.010946555054732776,0.016126414565413045
c99309_index_max_dd,numerical,493,99309,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED INTERVAL HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT HAS DEVELOPED A SIGNIFICANT COMPLICATION OR A SIGNIFICANT NEW PROBLEM. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,30,1011,229.52941176470588,218.91308325709056
c99309_index_min_dd,numerical,536,99309,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED INTERVAL HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT HAS DEVELOPED A SIGNIFICANT COMPLICATION OR A SIGNIFICANT NEW PROBLEM. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,32,1054,272.3235294117647,289.6788655077768
c99309_max_min_dd,numerical,255,99309,"SUBSEQUENT NURSING FACILITY CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED INTERVAL HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT HAS DEVELOPED A SIGNIFICANT COMPLICATION OR A SIGNIFICANT NEW PROBLEM. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S FACILITY FLOOR OR UNIT.",Date_Difference,20,674,42.794117647058826,70.76578225068619
c99396_claim_cnt,numerical,8,99396,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 40-64 YEARS",NA,76,2552,0.031551835157759174,0.050769435059090845
c99396_flag,numerical,2,99396,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 40-64 YEARS",NA,76,2552,0.02446877012234385,0.037652891098750314
c99396_index_max_dd,numerical,678,99396,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 40-64 YEARS",Date_Difference,75,2527,360.5131578947368,282.669670846395
c99396_index_min_dd,numerical,702,99396,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 40-64 YEARS",Date_Difference,76,2539,446.75,390.18064263322884
c99396_max_min_dd,numerical,271,99396,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 40-64 YEARS",Date_Difference,17,698,86.23684210526316,107.51097178683385
c99397_claim_cnt,numerical,8,99397,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 65 YEARS AND OLDER",NA,94,2638,0.04056664520283323,0.05107927468020125
c99397_flag,numerical,2,99397,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 65 YEARS AND OLDER",NA,94,2638,0.030264005151320026,0.038921758118535786
c99397_index_max_dd,numerical,676,99397,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 65 YEARS AND OLDER",Date_Difference,94,2595,344.90425531914894,282.26269901440486
c99397_index_min_dd,numerical,706,99397,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 65 YEARS AND OLDER",Date_Difference,94,2608,434.8723404255319,372.33586050037906
c99397_max_min_dd,numerical,258,99397,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 65 YEARS AND OLDER",Date_Difference,21,639,89.96808510638297,90.07316148597423
d0389_claim_cnt,numerical,31,0389,UNSPECIFIED SEPTICEMIA,NA,54,1898,0.04346426271732132,0.07818286439352583
d0389_flag,numerical,2,0389,UNSPECIFIED SEPTICEMIA,NA,54,1898,0.017385705086928525,0.02800360004131195
d0389_index_max_dd,numerical,531,0389,UNSPECIFIED SEPTICEMIA,Date_Difference,43,1379,195.44444444444446,149.01475237091677
d0389_index_min_dd,numerical,557,0389,UNSPECIFIED SEPTICEMIA,Date_Difference,44,1512,217.94444444444446,174.0200210748156
d0389_max_min_dd,numerical,185,0389,UNSPECIFIED SEPTICEMIA,Date_Difference,26,842,22.5,25.005268703898842
d1101_claim_cnt,numerical,22,1101,DERMATOPHYTOSIS OF NAIL,NA,119,2545,0.12041210560206053,0.10922584357525414
d1101_flag,numerical,2,1101,DERMATOPHYTOSIS OF NAIL,NA,119,2545,0.03831294269156471,0.037549611225046846
d1101_index_max_dd,numerical,656,1101,DERMATOPHYTOSIS OF NAIL,Date_Difference,119,2534,234.1596638655462,237.99056974459725
d1101_index_min_dd,numerical,701,1101,DERMATOPHYTOSIS OF NAIL,Date_Difference,119,2537,420.96638655462186,403.75520628683694
d1101_max_min_dd,numerical,534,1101,DERMATOPHYTOSIS OF NAIL,Date_Difference,62,1342,186.80672268907563,165.76463654223969
d185_claim_cnt,numerical,140,185,MALIGNANT NEOPLASM OF PROSTATE,NA,2955,57183,11.542820347714102,7.240155214895909
d185_flag,numerical,2,185,MALIGNANT NEOPLASM OF PROSTATE,NA,2955,57183,0.9513844172569221,0.843693288283636
d185_index_max_dd,numerical,732,185,MALIGNANT NEOPLASM OF PROSTATE,Date_Difference,462,12341,18.346531302876482,29.561058356504557
d185_index_min_dd,numerical,732,185,MALIGNANT NEOPLASM OF PROSTATE,Date_Difference,2628,46822,396.59560067681895,269.7869821450431
d185_max_min_dd,numerical,732,185,MALIGNANT NEOPLASM OF PROSTATE,Date_Difference,2536,43625,378.24906937394246,240.22592378853855
d1962_claim_cnt,numerical,8,1962,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRA-ABDOMINAL LYMPH NODES,NA,78,1971,0.031229877656149388,0.03573483630140018
d1962_flag,numerical,2,1962,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRA-ABDOMINAL LYMPH NODES,NA,78,1971,0.025112685125563427,0.02908066158136241
d1962_index_max_dd,numerical,2,1962,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRA-ABDOMINAL LYMPH NODES,Date_Difference,0,0,0,0
d1962_index_min_dd,numerical,2,1962,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRA-ABDOMINAL LYMPH NODES,Date_Difference,0,0,0,0
d1962_max_min_dd,numerical,2,1962,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRA-ABDOMINAL LYMPH NODES,Date_Difference,0,0,0,0
d1966_claim_cnt,numerical,8,1966,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRAPELVIC LYMPH NODES,NA,99,4567,0.037025112685125566,0.08473375923986012
d1966_flag,numerical,2,1966,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRAPELVIC LYMPH NODES,NA,99,4567,0.03187379265936896,0.06738274045767738
d1966_index_max_dd,numerical,2,1966,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRAPELVIC LYMPH NODES,Date_Difference,0,0,0,0
d1966_index_min_dd,numerical,2,1966,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRAPELVIC LYMPH NODES,Date_Difference,0,0,0,0
d1966_max_min_dd,numerical,2,1966,SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF INTRAPELVIC LYMPH NODES,Date_Difference,0,0,0,0
d1969_claim_cnt,numerical,5,1969,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",NA,73,1619,0.027366387636831937,0.027147852516340353
d1969_flag,numerical,2,1969,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",NA,73,1619,0.02350289761751449,0.023887159360845126
d1969_index_max_dd,numerical,2,1969,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",Date_Difference,0,0,0,0
d1969_index_min_dd,numerical,2,1969,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",Date_Difference,0,0,0,0
d1969_max_min_dd,numerical,2,1969,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",Date_Difference,0,0,0,0
d1970_claim_cnt,numerical,10,1970,SECONDARY MALIGNANT NEOPLASM OF LUNG,NA,69,2800,0.02414681262073406,0.05087271493279431
d1970_flag,numerical,2,1970,SECONDARY MALIGNANT NEOPLASM OF LUNG,NA,69,2800,0.022215067611075338,0.04131194948138749
d1970_index_max_dd,numerical,2,1970,SECONDARY MALIGNANT NEOPLASM OF LUNG,Date_Difference,0,0,0,0
d1970_index_min_dd,numerical,3,1970,SECONDARY MALIGNANT NEOPLASM OF LUNG,Date_Difference,0,1,0,3.5714285714285714e-4
d1970_max_min_dd,numerical,3,1970,SECONDARY MALIGNANT NEOPLASM OF LUNG,Date_Difference,0,1,0,3.5714285714285714e-4
d1977_claim_cnt,numerical,10,1977,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",NA,56,3969,0.021249195106245976,0.07325493899110318
d1977_flag,numerical,2,1977,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",NA,56,3969,0.0180296200901481,0.05855968838986677
d1977_index_max_dd,numerical,2,1977,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",Date_Difference,0,0,0,0
d1977_index_min_dd,numerical,2,1977,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",Date_Difference,0,0,0,0
d1977_max_min_dd,numerical,2,1977,"MALIGNANT NEOPLASM OF LIVER, SECONDARY",Date_Difference,0,0,0,0
d1981_claim_cnt,numerical,8,1981,SECONDARY MALIGNANT NEOPLASM OF OTHER URINARY ORGANS,NA,58,1459,0.022537025112685124,0.02720686958702805
d1981_flag,numerical,2,1981,SECONDARY MALIGNANT NEOPLASM OF OTHER URINARY ORGANS,NA,58,1459,0.018673535093367676,0.021526476533337266
d1981_index_max_dd,numerical,2,1981,SECONDARY MALIGNANT NEOPLASM OF OTHER URINARY ORGANS,Date_Difference,0,0,0,0
d1981_index_min_dd,numerical,2,1981,SECONDARY MALIGNANT NEOPLASM OF OTHER URINARY ORGANS,Date_Difference,0,0,0,0
d1981_max_min_dd,numerical,2,1981,SECONDARY MALIGNANT NEOPLASM OF OTHER URINARY ORGANS,Date_Difference,0,0,0,0
d1983_claim_cnt,numerical,9,1983,SECONDARY MALIGNANT NEOPLASM OF BRAIN AND SPINAL CORD,NA,24,1569,0.01159047005795235,0.029995426177021705
d1983_flag,numerical,2,1983,SECONDARY MALIGNANT NEOPLASM OF BRAIN AND SPINAL CORD,NA,24,1569,0.0077269800386349004,0.02314944597724892
d1983_index_max_dd,numerical,2,1983,SECONDARY MALIGNANT NEOPLASM OF BRAIN AND SPINAL CORD,Date_Difference,0,0,0,0
d1983_index_min_dd,numerical,2,1983,SECONDARY MALIGNANT NEOPLASM OF BRAIN AND SPINAL CORD,Date_Difference,0,0,0,0
d1983_max_min_dd,numerical,2,1983,SECONDARY MALIGNANT NEOPLASM OF BRAIN AND SPINAL CORD,Date_Difference,0,0,0,0
d1985_claim_cnt,numerical,15,1985,SECONDARY MALIGNANT NEOPLASM OF BONE AND BONE MARROW,NA,2506,43286,0.9919510624597553,0.7848385145403308
d1985_flag,numerical,2,1985,SECONDARY MALIGNANT NEOPLASM OF BONE AND BONE MARROW,NA,2506,43286,0.8068254990341275,0.6386532304469068
d1985_index_max_dd,numerical,4,1985,SECONDARY MALIGNANT NEOPLASM OF BONE AND BONE MARROW,Date_Difference,0,2,0,0.0026105438247932358
d1985_index_min_dd,numerical,16,1985,SECONDARY MALIGNANT NEOPLASM OF BONE AND BONE MARROW,Date_Difference,1,13,0.02114924181963288,0.036270387654206905
d1985_max_min_dd,numerical,14,1985,SECONDARY MALIGNANT NEOPLASM OF BONE AND BONE MARROW,Date_Difference,1,11,0.02114924181963288,0.033659843829413665
d1988_claim_cnt,numerical,9,1988,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES,NA,181,7604,0.06374758531873792,0.1312982280124526
d1988_flag,numerical,2,1988,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES,NA,181,7604,0.05827430779137154,0.11219145137731089
d1988_index_max_dd,numerical,2,1988,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES,Date_Difference,0,0,0,0
d1988_index_min_dd,numerical,2,1988,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES,Date_Difference,0,0,0,0
d1988_max_min_dd,numerical,2,1988,SECONDARY MALIGNANT NEOPLASM OF OTHER SPECIFIED SITES,Date_Difference,0,0,0,0
d1991_claim_cnt,numerical,10,1991,OTHER MALIGNANT NEOPLASM WITHOUT SPECIFICATION OF SITE,NA,54,2578,0.021249195106245976,0.04550216150021394
d1991_flag,numerical,2,1991,OTHER MALIGNANT NEOPLASM WITHOUT SPECIFICATION OF SITE,NA,54,2578,0.017385705086928525,0.03803650205822034
d1991_index_max_dd,numerical,3,1991,OTHER MALIGNANT NEOPLASM WITHOUT SPECIFICATION OF SITE,Date_Difference,0,1,0,0.013964313421256787
d1991_index_min_dd,numerical,4,1991,OTHER MALIGNANT NEOPLASM WITHOUT SPECIFICATION OF SITE,Date_Difference,0,2,0,0.05430566330488751
d1991_max_min_dd,numerical,3,1991,OTHER MALIGNANT NEOPLASM WITHOUT SPECIFICATION OF SITE,Date_Difference,0,1,0,0.04034134988363072
d2113_claim_cnt,numerical,15,2113,BENIGN NEOPLASM OF COLON,NA,192,5231,0.11976819059884096,0.16213464744677397
d2113_flag,numerical,2,2113,BENIGN NEOPLASM OF COLON,NA,192,5231,0.061815840309079204,0.077179574191835
d2113_index_max_dd,numerical,731,2113,BENIGN NEOPLASM OF COLON,Date_Difference,188,5123,305.59375,304.6465303001338
d2113_index_min_dd,numerical,732,2113,BENIGN NEOPLASM OF COLON,Date_Difference,189,5150,328.7604166666667,329.11412731791245
d2113_max_min_dd,numerical,334,2113,BENIGN NEOPLASM OF COLON,Date_Difference,29,951,23.166666666666668,24.467597017778626
d2334_claim_cnt,numerical,24,2334,CARCINOMA IN SITU OF PROSTATE,NA,62,1436,0.05698647778493239,0.044307065818788086
d2334_flag,numerical,2,2334,CARCINOMA IN SITU OF PROSTATE,NA,62,1436,0.019961365099806824,0.021187128376883014
d2334_index_max_dd,numerical,546,2334,CARCINOMA IN SITU OF PROSTATE,Date_Difference,62,1264,297.2258064516129,199.87604456824513
d2334_index_min_dd,numerical,577,2334,CARCINOMA IN SITU OF PROSTATE,Date_Difference,62,1296,402.2258064516129,255.77715877437325
d2334_max_min_dd,numerical,270,2334,CARCINOMA IN SITU OF PROSTATE,Date_Difference,28,441,105,55.901114206128135
d2365_claim_cnt,numerical,17,2365,NEOPLASM OF UNCERTAIN BEHAVIOR OF PROSTATE,NA,46,1096,0.03219575016097875,0.03225282913082609
d2365_flag,numerical,2,2365,NEOPLASM OF UNCERTAIN BEHAVIOR OF PROSTATE,NA,46,1096,0.014810045074050225,0.016170677368428817
d2365_index_max_dd,numerical,466,2365,NEOPLASM OF UNCERTAIN BEHAVIOR OF PROSTATE,Date_Difference,43,1033,319.17391304347825,187.83576642335765
d2365_index_min_dd,numerical,498,2365,NEOPLASM OF UNCERTAIN BEHAVIOR OF PROSTATE,Date_Difference,44,1056,376.54347826086956,232.99452554744525
d2365_max_min_dd,numerical,183,2365,NEOPLASM OF UNCERTAIN BEHAVIOR OF PROSTATE,Date_Difference,18,366,57.369565217391305,45.15875912408759
d2382_claim_cnt,numerical,12,2382,NEOPLASM OF UNCERTAIN BEHAVIOR OF SKIN,NA,77,1819,0.037025112685125566,0.040161116602977415
d2382_flag,numerical,2,2382,NEOPLASM OF UNCERTAIN BEHAVIOR OF SKIN,NA,77,1819,0.024790727623953637,0.026838012895229947
d2382_index_max_dd,numerical,666,2382,NEOPLASM OF UNCERTAIN BEHAVIOR OF SKIN,Date_Difference,77,1806,359.2207792207792,330.1039032435404
d2382_index_min_dd,numerical,673,2382,NEOPLASM OF UNCERTAIN BEHAVIOR OF SKIN,Date_Difference,77,1808,404.0779220779221,373.0687190764156
d2382_max_min_dd,numerical,241,2382,NEOPLASM OF UNCERTAIN BEHAVIOR OF SKIN,Date_Difference,21,389,44.857142857142854,42.9648158328752
